Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice
396,12.052787750227314,12.085885034361516,68.0,9571,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.712312038339487,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.890024397771397,1956,1956,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,12.158267145628631,11.867634380538885,739,12.043738116747505,0,405,1144,12.032077892096211,11.816064676165025,12.061089985718422,12.061439667758602,1144,0,0,1144,1,0,1,0,3,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,12.16077753342227,1956.0,11.818974312364766,1,596,12.068539413468748,12.070483200383846,12.059894850096232,44,0,0,0,0,0,12.05859851230732,0,6,2010,11.99106086274981,12.005033692506249,129000,11.76756768334381
397,12.052787750227314,12.085885034361516,60.0,7200,12.025522495249092,11.936093526689717,12.120085985877946,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,12.144177854414044,1972,1972,12.184429767803955,12.019216214618552,11.859767396993869,11.862285886957245,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,12.158267145628631,11.852846297638559,777,12.043738116747505,0,117,894,12.032077892096211,11.816064676165025,12.061089985718422,12.061439667758602,894,0,0,894,0,0,1,0,2,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,11.765643303311364,1985.0,12.172672333572622,2,600,12.068539413468748,12.070483200383846,12.059894850096232,215,0,0,0,0,0,12.05859851230732,0,9,2009,11.99106086274981,12.005033692506249,123000,11.719939634354555
398,12.339974651335453,12.085885034361516,69.0,7590,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.2379893814225,12.025895254415694,12.047512415928205,12.182686209840618,11.780657241570376,12.144177854414044,1962,1962,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,288.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,540,12.043738116747505,0,324,864,12.032077892096211,11.816064676165025,12.061089985718422,12.061439667758602,876,936,0,1812,0,0,2,0,4,1,11.810591800844753,8,12.038511131398728,1,12.186415513744642,12.16077753342227,1962.0,12.172672333572622,1,264,12.068539413468748,12.070483200383846,12.059894850096232,0,168,0,0,0,0,12.05859851230732,0,7,2007,11.99106086274981,12.005033692506249,169500,12.040608205802641
399,11.43380895074854,11.692892609084135,60.0,8967,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,11.446889031955806,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.593353177123763,1920,1950,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.896883990084053,0.0,11.837985209456932,11.455162206475219,11.722527714114745,11.617600112969354,11.065538520764276,11.955653412075753,11.963997506081839,0,12.043738116747505,0,961,961,12.032077892096211,11.910370598718645,12.061089985718422,11.112447898373103,1077,0,0,1077,0,0,1,0,2,1,11.810591800844753,6,11.316555296705811,0,11.808907293600358,11.765643303311364,1920.0,11.818974312364766,1,338,11.472494130170148,11.572877991268152,11.57794052484495,0,0,0,0,0,0,12.05859851230732,0,11,2007,11.99106086274981,11.788774283871026,67000,11.112447898373103
400,12.339974651335453,12.246615819268058,65.0,8125,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.296495472617684,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.221772660081584,12.144177854414044,2006,2007,11.984199753311575,12.019216214618552,12.204922260466073,12.201948269046015,12.42513794043919,100.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,812,12.043738116747505,0,280,1092,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1112,438,0,1550,1,0,2,0,2,1,12.222336663076506,7,12.038511131398728,0,11.808907293600358,12.16077753342227,2007.0,12.320810566774748,2,438,12.068539413468748,12.070483200383846,12.059894850096232,0,168,0,0,0,0,12.05859851230732,0,10,2009,11.99106086274981,12.005033692506249,241000,12.392552212472792
401,12.17155438166605,12.085885034361516,38.0,14963,12.025522495249092,12.318449817965591,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.344175869139775,12.04291612709755,12.025895254415694,12.059451113281648,11.993682778640787,12.497191281206467,12.144177854414044,1996,1996,11.984199753311575,12.019216214618552,12.088139839093579,12.066067188923382,11.896883990084053,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,786,12.043738116747505,0,474,1260,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1288,0,0,1288,1,0,1,1,1,1,12.633613836804688,4,12.038511131398728,2,12.256533232533704,12.16077753342227,1996.0,12.320810566774748,2,500,12.068539413468748,12.070483200383846,12.059894850096232,120,30,0,0,224,0,12.05859851230732,0,12,2008,11.99106086274981,12.005033692506249,245500,12.411052226216713
402,12.052787750227314,12.085885034361516,65.0,8767,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,12.221772660081584,12.144177854414044,2005,2005,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.896883990084053,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,12.301936995160133,24,12.043738116747505,0,1286,1310,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1310,0,0,1310,0,0,2,0,3,1,12.222336663076506,6,12.038511131398728,1,12.256533232533704,12.16077753342227,2005.0,12.320810566774748,2,400,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.05859851230732,0,7,2006,12.45937211936617,12.447476569639623,164990,12.01364014498549
403,11.43380895074854,12.085885034361516,60.0,10200,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.81146755464926,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.90939142906435,1940,1997,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.896883990084053,0.0,11.837985209456932,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,672,672,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,672,0,0,672,0,0,1,0,2,1,11.810591800844753,4,12.038511131398728,0,11.808907293600358,11.765643303311364,1940.0,11.818974312364766,1,240,12.068539413468748,12.070483200383846,11.57794052484495,168,0,0,0,0,0,12.057112523259228,0,8,2008,11.99106086274981,12.005033692506249,108000,11.589886506106357
404,12.339974651335453,12.085885034361516,93.0,12090,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.676000124908816,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.497191281206467,12.144177854414044,1998,1998,12.184429767803955,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,650.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1141,1141,12.032077892096211,11.910370598718645,12.061089985718422,12.061439667758602,1165,1098,0,2263,0,0,2,1,4,1,12.222336663076506,10,12.038511131398728,1,12.186415513744642,12.3749187591394,1998.0,12.320810566774748,2,420,12.068539413468748,12.070483200383846,12.059894850096232,144,123,0,0,0,0,12.05859851230732,0,7,2006,11.99106086274981,11.788774283871026,258000,12.460714863903755
405,12.339974651335453,12.085885034361516,65.0,10364,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.155803298741857,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,11.967308314089223,12.144177854414044,1995,1996,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.896883990084053,0.0,11.837985209456932,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,806,806,12.032077892096211,11.910370598718645,12.061089985718422,12.061439667758602,806,766,0,1572,0,0,2,1,3,1,11.810591800844753,7,12.038511131398728,1,12.186415513744642,12.3749187591394,1995.0,12.320810566774748,2,373,12.068539413468748,12.070483200383846,12.059894850096232,0,40,0,0,0,0,12.05859851230732,0,5,2007,11.99106086274981,12.005033692506249,168000,12.031719258385396
406,12.052787750227314,12.085885034361516,71.0,9991,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,11.81146755464926,11.818333821287085,12.025895254415694,12.047512415928205,11.993682778640787,11.557148368928416,11.645287482651444,1976,1993,11.984199753311575,12.019216214618552,12.041218218766627,11.994743305685926,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.867634380538885,1116,12.043738116747505,0,165,1281,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1620,0,0,1620,1,0,2,0,3,1,11.810591800844753,8,11.862166856180643,1,12.186415513744642,12.16077753342227,1993.0,11.818974312364766,2,490,12.068539413468748,12.070483200383846,12.059894850096232,120,78,0,0,0,0,11.784233157049353,0,6,2009,11.99106086274981,12.005033692506249,150000,11.918390573078392
407,11.814536570724563,12.085885034361516,51.0,10480,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.838434993873616,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,11.967308314089223,12.144177854414044,1936,1950,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.722527714114745,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1064,1064,12.032077892096211,12.20762619892906,12.061089985718422,11.660315187333415,1166,0,473,1639,0,0,1,0,3,1,11.810591800844753,6,11.316555296705811,0,11.808907293600358,11.765643303311364,1936.0,11.818974312364766,1,240,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.05859851230732,0,3,2008,11.99106086274981,12.005033692506249,115000,11.652687407345388
408,11.964044773370812,12.085885034361516,63.0,15576,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.206658874866639,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,11.967308314089223,11.921358437371106,1915,1976,11.984199753311575,12.019216214618552,11.838506037800695,11.994743305685926,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.722527714114745,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,840,840,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,840,840,0,1680,0,0,2,0,4,1,11.810591800844753,8,12.038511131398728,0,11.808907293600358,12.16077753342227,1960.0,11.818974312364766,1,308,12.068539413468748,12.070483200383846,12.059894850096232,0,0,160,0,0,0,12.05859851230732,0,3,2008,11.99106086274981,12.005033692506249,177000,12.083905011555967
409,12.339974651335453,12.085885034361516,109.0,14154,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.619411284663126,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.221772660081584,12.144177854414044,2006,2006,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,350.0,12.311282455535837,12.043077827796978,12.261665131561195,12.640393913483537,12.220279058123259,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1063,1063,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1071,1101,0,2172,0,0,2,1,3,1,12.222336663076506,9,12.038511131398728,1,12.256533232533704,12.16077753342227,2006.0,12.172672333572622,3,947,12.068539413468748,12.070483200383846,12.059894850096232,192,62,0,0,0,0,12.05859851230732,0,8,2007,12.45937211936617,12.447476569639623,280000,12.542544882151386
410,12.339974651335453,12.246615819268058,85.0,10800,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.296495472617684,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.497191281206467,12.144177854414044,2007,2008,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.42513794043919,100.0,12.311282455535837,12.043077827796978,12.261665131561195,12.640393913483537,12.04261484090755,11.955653412075753,12.301936995160133,789,12.043738116747505,0,245,1034,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1050,1028,0,2078,1,0,2,1,3,1,12.633613836804688,8,12.038511131398728,1,12.256533232533704,12.16077753342227,2008.0,12.320810566774748,3,836,12.068539413468748,12.070483200383846,12.059894850096232,0,102,0,0,0,0,12.05859851230732,0,4,2008,12.45937211936617,12.447476569639623,339750,12.73596533201339
411,12.052787750227314,12.085885034361516,68.0,9571,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.712312038339487,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.438465824985082,1958,1958,11.984199753311575,12.019216214618552,11.158287183725314,11.696283572036162,11.896883990084053,0.0,11.837985209456932,11.455162206475219,11.870079702687168,11.810855438908401,11.64886383700106,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1276,1276,12.032077892096211,11.816064676165025,12.061089985718422,11.660315187333415,1276,0,0,1276,0,0,1,0,3,1,11.810591800844753,5,11.858671677290163,0,11.808907293600358,12.16077753342227,1958.0,11.818974312364766,1,350,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.05859851230732,0,6,2009,11.827437177125296,11.788774283871026,60000,11.002099841204238
412,11.734853136033282,12.085885034361516,100.0,34650,12.025522495249092,11.936093526689717,11.810739581683427,12.024182958480877,12.00189962660944,12.0205649310742,12.155803298741857,12.04291612709755,12.025895254415694,11.725353188810766,11.993682778640787,11.780657241570376,12.144177854414044,1955,1955,12.184429767803955,12.019216214618552,11.838506037800695,11.838479691751736,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,12.094819384841182,11.852846297638559,1056,12.043738116747505,0,0,1056,12.032077892096211,11.816064676165025,11.491857738042656,12.061439667758602,1056,0,0,1056,1,0,1,0,3,1,11.810591800844753,5,12.038511131398728,0,11.808907293600358,12.16077753342227,1955.0,12.320810566774748,2,572,12.068539413468748,12.070483200383846,12.059894850096232,264,0,0,0,0,0,12.05859851230732,0,1,2006,11.99106086274981,12.005033692506249,145000,11.884489021402711
413,12.052787750227314,12.246615819268058,73.5,4403,12.025522495249092,12.318449817965591,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.296495472617684,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,12.221772660081584,12.144177854414044,2009,2009,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,12.42513794043919,432.0,12.764044312670816,12.043077827796978,12.261665131561195,12.640393913483537,12.04261484090755,12.158267145628631,12.301936995160133,578,12.043738116747505,0,892,1470,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1478,0,0,1478,1,0,2,1,2,1,12.222336663076506,7,12.038511131398728,1,12.256533232533704,12.16077753342227,2009.0,12.320810566774748,2,484,12.068539413468748,12.070483200383846,12.059894850096232,0,144,0,0,0,0,12.05859851230732,0,6,2010,12.45937211936617,12.447476569639623,222000,12.310432660854417
414,11.43380895074854,11.692892609084135,56.0,8960,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.703864612968268,11.741749974179259,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.890024397771397,1927,1950,11.984199753311575,12.019216214618552,11.84454154552832,11.892242417087257,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1008,1008,12.032077892096211,11.910370598718645,12.061089985718422,11.660315187333415,1028,0,0,1028,0,0,1,0,2,1,11.810591800844753,5,12.038511131398728,1,12.256533232533704,11.765643303311364,1927.0,11.818974312364766,2,360,12.068539413468748,12.070483200383846,12.059894850096232,0,0,130,0,0,0,12.05859851230732,0,3,2010,11.99106086274981,12.005033692506249,115000,11.652687407345388
415,12.339974651335453,12.085885034361516,59.0,11228,12.025522495249092,12.318449817965591,12.02269397302858,12.024182958480877,12.249809914718346,12.0205649310742,12.090689360474029,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.221772660081584,12.144177854414044,1993,1993,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.896883990084053,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,11.867634380538885,50,12.033566257044738,531,499,1080,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1080,1017,0,2097,0,1,2,1,3,1,12.222336663076506,9,12.038511131398728,1,12.186415513744642,12.16077753342227,1993.0,11.818974312364766,3,678,12.068539413468748,12.070483200383846,12.059894850096232,196,187,0,0,0,0,12.05859851230732,0,12,2008,11.99106086274981,12.005033692506249,228000,12.337100907936577
416,12.052787750227314,12.085885034361516,73.0,8899,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.155803298741857,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,12.221772660081584,12.144177854414044,2007,2007,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.896883990084053,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,12.301936995160133,24,12.043738116747505,0,1316,1340,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1340,0,0,1340,0,0,2,0,3,1,12.222336663076506,6,12.038511131398728,0,11.808907293600358,12.16077753342227,2007.0,12.320810566774748,2,396,12.068539413468748,12.070483200383846,12.059894850096232,100,30,0,0,0,0,12.05859851230732,0,8,2007,12.45937211936617,12.447476569639623,181134,12.106992367829498
417,12.339974651335453,12.085885034361516,74.0,7844,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.81146755464926,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,11.967308314089223,11.921358437371106,1978,1978,12.184429767803955,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,203.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,209,12.043738116747505,0,463,672,12.032077892096211,11.816064676165025,12.061089985718422,12.061439667758602,672,728,0,1400,0,0,1,1,3,1,11.810591800844753,6,12.038511131398728,1,12.186415513744642,12.16077753342227,1978.0,12.320810566774748,2,440,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.05859851230732,0,3,2006,11.99106086274981,12.005033692506249,149500,11.915051671812877
418,11.964044773370812,12.085885034361516,86.0,22420,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.206658874866639,11.818333821287085,12.025895254415694,12.047512415928205,12.182686209840618,11.967308314089223,11.890024397771397,1918,1950,12.184429767803955,12.019216214618552,11.838506037800695,11.853034568989052,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.722527714114745,12.179882358539462,12.04261484090755,11.955653412075753,11.867634380538885,1128,12.043738116747505,0,242,1370,11.930687046646801,11.816064676165025,11.491857738042656,11.660315187333415,1370,1254,0,2624,1,0,2,1,4,1,11.810591800844753,10,12.038511131398728,1,12.256533232533704,11.765643303311364,1918.0,11.818974312364766,3,864,12.068539413468748,12.070483200383846,11.57794052484495,0,0,0,0,0,0,12.05859851230732,0,11,2007,11.99106086274981,12.005033692506249,239000,12.384218830913648
419,11.814536570724563,12.085885034361516,60.0,8160,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.712312038339487,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,11.780657241570376,11.890024397771397,1940,1950,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.722527714114745,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,312,12.043738116747505,0,444,756,12.032077892096211,11.637033533179551,11.491857738042656,11.539624377891478,756,378,0,1134,1,0,1,1,3,1,11.810591800844753,7,12.038511131398728,0,11.808907293600358,11.765643303311364,1940.0,11.818974312364766,1,240,12.068539413468748,12.070483200383846,11.761352308490313,0,0,0,0,0,0,12.05859851230732,0,4,2007,11.99106086274981,11.5291469473538,126000,11.744037185933616
420,12.052787750227314,12.085885034361516,65.0,8450,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,11.890024397771397,1968,1968,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.867634380538885,775,12.043738116747505,0,281,1056,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1056,0,0,1056,1,0,1,0,3,1,11.810591800844753,6,12.038511131398728,1,12.008509462380806,12.16077753342227,1968.0,11.818974312364766,1,304,12.068539413468748,12.070483200383846,12.059894850096232,0,85,184,0,0,0,12.05859851230732,0,7,2010,11.99106086274981,12.005033692506249,142000,11.863582336583399
421,11.780920061965393,11.692892609084135,78.0,7060,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.933947606576133,12.04291612709755,12.025895254415694,11.780920061965393,11.786478869439371,12.221772660081584,12.144177854414044,1997,1998,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,200.0,11.837985209456932,11.969450497082992,12.261665131561195,12.179882358539462,12.220279058123259,12.364359274012367,12.301936995160133,1309,12.043738116747505,0,35,1344,12.032077892096211,12.20762619892906,12.061089985718422,12.061439667758602,1344,0,0,1344,2,0,2,0,2,2,11.810591800844753,8,12.038511131398728,0,11.808907293600358,12.16077753342227,1997.0,12.320810566774748,4,784,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.05859851230732,0,11,2008,11.99106086274981,11.914457777609321,206300,12.237086699059343
422,12.052787750227314,12.085885034361516,80.0,16635,12.025522495249092,12.163465349551254,12.02269397302858,12.024182958480877,12.03474140601455,12.0205649310742,12.130608869884242,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.967308314089223,11.921358437371106,1977,2000,11.984199753311575,12.019216214618552,12.204922260466073,12.201948269046015,12.42513794043919,126.0,12.311282455535837,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.953313219579172,1246,12.043738116747505,0,356,1602,12.032077892096211,11.910370598718645,12.061089985718422,12.061439667758602,1602,0,0,1602,0,1,2,0,3,1,12.222336663076506,8,12.038511131398728,1,12.186415513744642,12.16077753342227,1977.0,12.320810566774748,2,529,12.068539413468748,12.070483200383846,12.059894850096232,240,0,0,0,0,0,12.05859851230732,0,6,2009,11.99106086274981,12.005033692506249,215000,12.2783933071098
423,12.052787750227314,12.085885034361516,100.0,21750,12.025522495249092,11.936093526689717,12.259256556831508,12.024182958480877,12.00189962660944,12.076866021036476,11.933947606576133,11.741749974179259,12.025895254415694,12.047512415928205,11.993682778640787,11.780657241570376,12.144177854414044,1954,1954,12.184429767803955,12.019216214618552,11.951898529608227,11.974932626443643,11.896883990084053,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,988,988,12.032077892096211,12.20762619892906,12.061089985718422,11.660315187333415,988,0,0,988,0,0,1,0,2,1,11.810591800844753,4,12.038511131398728,0,11.808907293600358,12.16077753342227,1954.0,12.172672333572622,2,520,12.068539413468748,12.070483200383846,11.57794052484495,0,0,0,0,0,0,12.05859851230732,0,2,2008,11.99106086274981,12.005033692506249,113000,11.635143097694478
424,12.339974651335453,12.085885034361516,80.0,9200,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.676000124908816,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,12.497191281206467,12.144177854414044,1998,1998,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,473.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,986,12.043738116747505,0,484,1470,12.032077892096211,11.910370598718645,12.061089985718422,12.061439667758602,1470,1160,0,2630,1,0,2,1,4,1,12.222336663076506,8,12.038511131398728,1,12.186415513744642,12.16077753342227,1998.0,12.320810566774748,3,696,12.068539413468748,12.070483200383846,12.059894850096232,0,66,0,0,0,0,12.05859851230732,0,6,2008,11.99106086274981,12.005033692506249,315000,12.66032791780777
425,12.052787750227314,12.085885034361516,72.0,9000,12.025522495249092,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,11.967308314089223,12.144177854414044,1956,1956,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,12.163629742442435,74.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.881354042015703,616,12.043738116747505,0,580,1196,12.032077892096211,11.910370598718645,12.061089985718422,11.660315187333415,1196,0,0,1196,1,0,1,0,2,1,11.810591800844753,6,12.038511131398728,1,12.256533232533704,12.16077753342227,1956.0,12.172672333572622,1,297,12.068539413468748,12.070483200383846,12.059894850096232,0,44,0,0,0,0,12.05859851230732,0,5,2008,11.99106086274981,12.005033692506249,139000,11.842229212112828
